"id";"kickoff_time";"kickoff_time_formatted";"team_h_score";"team_a_score";"was_home";"round";"total_points";"value";"transfers_balance";"selected";"transfers_in";"transfers_out";"loaned_in";"loaned_out";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element";"fixture";"opponent_team";"id_player";"dato"
499;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;1;40;200;9425;331;131;0;0;90;0;0;0;2;0;0;0;0;1;0;0;69;11;7;69;2017-04-08
70;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;45;0;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;1;6;70;2017-04-08
500;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;45;-52;468;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;11;7;70;2017-04-08
71;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;45;0;1095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;1;6;71;2017-04-08
501;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;1;45;-119;1015;7;126;0;0;45;0;0;0;1;0;0;0;0;0;0;0;71;11;7;71;2017-04-08
72;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;2;50;0;1158;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;72;1;6;72;2017-04-08
502;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;1;50;-50;1392;10;60;0;0;5;0;0;0;0;0;0;0;0;0;0;0;72;11;7;72;2017-04-08
73;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;2;45;0;2376;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;73;1;6;73;2017-04-08
503;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;1;45;-74;2572;44;118;0;0;90;0;0;0;2;0;0;0;0;0;0;0;73;11;7;73;2017-04-08
74;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;45;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;1;6;74;2017-04-08
504;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;45;-21;78;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;11;7;74;2017-04-08
75;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;2;45;0;298;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;75;1;6;75;2017-04-08
505;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;1;45;-6;416;6;12;0;0;90;0;0;0;2;0;0;0;0;0;0;0;75;11;7;75;2017-04-08
76;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;40;0;1517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;1;6;76;2017-04-08
506;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;40;-93;1493;4;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;11;7;76;2017-04-08
77;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;40;0;687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;1;6;77;2017-04-08
507;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;40;-84;624;1;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;11;7;77;2017-04-08
78;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;2;45;0;218;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;78;1;6;78;2017-04-08
508;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;1;45;-3;296;5;8;0;0;90;0;0;0;2;0;0;0;0;0;0;0;78;11;7;78;2017-04-08
79;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;50;0;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;1;6;79;2017-04-08
509;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;50;-70;514;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;11;7;79;2017-04-08
80;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;1;60;0;805;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;80;1;6;80;2017-04-08
510;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;1;60;-75;781;3;78;0;0;34;0;0;0;1;0;0;0;0;0;0;0;80;11;7;80;2017-04-08
81;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;2;60;0;3342;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;81;1;6;81;2017-04-08
511;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;1;60;-47;3744;152;199;0;0;56;0;0;0;1;0;0;0;0;0;0;0;81;11;7;81;2017-04-08
82;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;2;55;0;467;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;82;1;6;82;2017-04-08
512;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;2;55;-17;538;12;29;0;0;90;0;0;0;2;0;0;0;0;0;0;0;82;11;7;82;2017-04-08
83;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;50;0;682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;1;6;83;2017-04-08
513;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;2;50;-61;649;6;67;0;0;85;0;0;0;2;0;0;0;0;0;0;0;83;11;7;83;2017-04-08
84;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;1;45;0;1416;0;0;0;0;90;0;0;0;1;0;0;1;0;0;0;0;84;1;6;84;2017-04-08
514;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;2;45;142;1796;189;47;0;0;90;0;0;0;2;0;0;0;0;0;0;0;84;11;7;84;2017-04-08
85;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;50;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;1;6;85;2017-04-08
515;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;50;-6;57;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;11;7;85;2017-04-08
86;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;45;0;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;1;6;86;2017-04-08
516;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;45;-32;206;2;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;11;7;86;2017-04-08
87;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;45;0;282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;1;6;87;2017-04-08
517;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;45;-16;284;5;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;11;7;87;2017-04-08
88;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;1;60;0;1211;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;88;1;6;88;2017-04-08
518;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;60;-184;1065;7;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;11;7;88;2017-04-08
89;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;1;55;0;1237;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;89;1;6;89;2017-04-08
519;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;55;-175;1110;14;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;11;7;89;2017-04-08
90;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;2;65;0;3764;0;0;0;0;85;0;0;0;1;0;0;0;0;0;0;0;90;1;6;90;2017-04-08
520;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;64;-1201;2695;31;1232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;11;7;90;2017-04-08
91;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;2;55;0;111;0;0;0;0;60;0;0;0;1;0;0;0;0;0;0;0;91;1;6;91;2017-04-08
521;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;1;55;-4;126;5;9;0;0;45;0;0;0;1;0;0;0;0;0;0;0;91;11;7;91;2017-04-08
92;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;45;0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;1;6;92;2017-04-08
522;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;45;-89;453;3;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;11;7;92;2017-04-08
93;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;2;50;0;441;0;0;0;0;72;0;0;0;1;0;0;0;0;0;0;0;93;1;6;93;2017-04-08
523;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;2;50;-9;470;31;40;0;0;90;0;0;0;2;0;0;0;0;0;0;0;93;11;7;93;2017-04-08
94;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;50;0;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;1;6;94;2017-04-08
524;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;1;50;-36;334;2;38;0;0;90;0;0;0;2;0;0;0;0;0;0;0;94;11;7;94;2017-04-08
95;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;45;0;10847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;2;9;95;2017-04-08
525;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;0;45;-1196;9959;19;1215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;10;6;95;2017-04-08
96;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;40;0;1033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;2;9;96;2017-04-08
526;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;0;40;-30;1081;11;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;10;6;96;2017-04-08
97;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;1;50;0;6847;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;97;2;9;97;2017-04-08
527;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;1;50;-813;6483;27;840;0;0;1;0;0;0;0;0;0;0;0;0;0;0;97;10;6;97;2017-04-08
98;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;2;45;0;4014;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;98;2;9;98;2017-04-08
528;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;1;45;-157;4044;48;205;0;0;90;0;0;0;2;0;0;0;0;0;0;0;98;10;6;98;2017-04-08
99;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;2;50;0;2641;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;99;2;9;99;2017-04-08
529;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;1;50;-191;2579;32;223;0;0;90;0;0;0;2;0;0;0;0;0;0;0;99;10;6;99;2017-04-08
100;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;50;0;357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;9;100;2017-04-08
530;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;0;50;-64;312;1;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;10;6;100;2017-04-08
101;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;5;45;0;1240;0;0;0;0;90;0;1;0;1;0;0;0;0;0;0;0;101;2;9;101;2017-04-08
531;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;1;45;715;2861;789;74;0;0;90;0;0;0;2;0;0;0;0;0;0;0;101;10;6;101;2017-04-08
102;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;2;45;0;1351;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;102;2;9;102;2017-04-08
532;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;1;45;-69;1348;26;95;0;0;90;0;0;0;2;0;0;0;0;0;0;0;102;10;6;102;2017-04-08
103;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;2;80;0;4104;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;103;2;9;103;2017-04-08
533;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;4;80;-419;4023;30;449;0;0;90;0;0;0;2;0;0;0;0;0;2;0;103;10;6;103;2017-04-08
104;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;50;0;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;2;9;104;2017-04-08
534;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;0;50;-40;102;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;10;6;104;2017-04-08
105;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;50;0;1473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;2;9;105;2017-04-08
535;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;0;50;-247;1252;7;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;10;6;105;2017-04-08
106;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;2;60;0;1097;0;0;0;0;81;0;0;0;1;0;0;0;0;0;0;0;106;2;9;106;2017-04-08
536;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;2;60;-90;1054;16;106;0;0;90;0;0;0;2;0;0;0;0;0;0;0;106;10;6;106;2017-04-08
107;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;6;60;0;1732;0;0;0;0;90;0;1;0;1;0;0;0;0;0;1;0;107;2;9;107;2017-04-08
537;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;10;60;472;3219;548;76;0;0;90;1;0;0;2;0;0;0;0;0;3;0;107;10;6;107;2017-04-08
108;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;50;0;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;2;9;108;2017-04-08
538;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;0;50;-28;252;3;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;10;6;108;2017-04-08
109;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;50;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;2;9;109;2017-04-08
539;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;0;50;-12;82;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;10;6;109;2017-04-08
110;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;2;55;0;343;0;0;0;0;66;0;0;0;1;0;0;0;0;0;0;0;110;2;9;110;2017-04-08
540;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;2;55;-6;376;13;19;0;0;90;0;0;0;2;0;0;0;0;0;0;0;110;10;6;110;2017-04-08
111;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;1;65;0;4106;0;0;0;0;45;0;0;0;1;0;0;0;0;0;0;0;111;2;9;111;2017-04-08
541;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;0;64;-955;3224;9;964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;10;6;111;2017-04-08
112;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;2;65;0;4176;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;112;2;9;112;2017-04-08
542;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;2;65;-719;3600;53;772;0;0;90;0;0;0;2;0;0;0;0;0;0;0;112;10;6;112;2017-04-08
113;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;45;0;361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;2;9;113;2017-04-08
543;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;0;45;-57;315;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;10;6;113;2017-04-08
114;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;45;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;2;9;114;2017-04-08
544;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;1;45;-19;151;1;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;114;10;6;114;2017-04-08
115;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;2;40;0;9687;0;0;0;0;90;0;0;0;1;0;0;0;0;1;0;0;115;2;9;115;2017-04-08
545;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;1;40;589;10996;660;71;0;0;90;0;0;0;2;0;0;0;0;2;0;0;115;10;6;115;2017-04-08
116;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;5;55;0;4267;0;0;0;0;90;0;0;1;0;0;0;1;0;0;0;0;116;1;4;116;2017-04-08
546;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;3;55;134;5466;242;108;0;0;90;0;0;0;1;0;0;0;0;4;0;0;116;10;5;116;2017-04-08
117;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;50;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;1;4;117;2017-04-08
547;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;50;-16;140;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;10;5;117;2017-04-08
118;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;6;55;0;7043;0;0;0;0;90;0;0;1;0;0;0;0;0;0;0;0;118;1;4;118;2017-04-08
548;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;55;533;8633;635;102;0;0;64;0;0;0;1;0;0;0;0;0;0;0;118;10;5;118;2017-04-08
119;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;60;0;7828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;1;4;119;2017-04-08
549;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;60;-1496;6589;12;1508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;10;5;119;2017-04-08
120;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;6;60;0;8871;0;0;0;0;90;0;0;1;0;0;0;0;0;0;0;0;120;1;4;120;2017-04-08
550;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;60;319;10381;422;103;0;0;90;0;0;0;1;0;0;0;0;0;0;0;120;10;5;120;2017-04-08
121;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;5;55;0;989;0;0;0;0;90;0;0;1;0;0;0;1;0;0;0;0;121;1;4;121;2017-04-08
551;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;55;35;1179;57;22;0;0;90;0;0;0;1;0;0;0;0;0;0;0;121;10;5;121;2017-04-08
122;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;50;0;2162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;1;4;122;2017-04-08
552;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;1;50;-370;1968;26;396;0;0;26;0;0;0;0;0;0;0;0;0;0;0;122;10;5;122;2017-04-08
123;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;55;0;775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;1;4;123;2017-04-08
553;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;55;-131;692;3;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;10;5;123;2017-04-08
124;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;55;0;383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;1;4;124;2017-04-08
554;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;55;-43;350;2;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;10;5;124;2017-04-08
125;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;45;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;1;4;125;2017-04-08
555;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;45;-11;240;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;10;5;125;2017-04-08
126;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;40;0;1431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;1;4;126;2017-04-08
556;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;40;-86;1439;24;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;10;5;126;2017-04-08
127;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;7;50;0;299;0;0;0;0;90;0;0;1;0;0;0;0;0;0;1;0;127;1;4;127;2017-04-08
557;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;8;50;1123;2963;1165;42;0;0;90;1;0;0;1;0;0;0;0;0;0;0;127;10;5;127;2017-04-08
128;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;65;0;3648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;1;4;128;2017-04-08
558;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;65;-779;2985;18;797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;10;5;128;2017-04-08
129;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;2;50;0;2644;0;0;0;0;90;0;0;1;0;0;0;1;0;0;0;0;129;1;4;129;2017-04-08
559;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;50;166;3086;298;132;0;0;90;0;0;0;1;0;0;0;0;0;0;0;129;10;5;129;2017-04-08
130;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;1;80;0;1223;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;130;1;4;130;2017-04-08
560;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;1;80;-150;1125;8;158;0;0;25;0;0;0;0;0;0;0;0;0;0;0;130;10;5;130;2017-04-08
131;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;3;75;0;2184;0;0;0;0;78;0;0;1;0;0;0;0;0;0;0;0;131;1;4;131;2017-04-08
561;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;75;69;2511;152;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;10;5;131;2017-04-08
132;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;1;85;0;8590;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;132;1;4;132;2017-04-08
562;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;8;85;-489;8421;134;623;0;0;90;1;0;0;1;0;0;0;0;0;1;0;132;10;5;132;2017-04-08
133;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;5;80;0;1296;0;0;0;0;90;0;0;1;0;0;0;0;0;0;2;0;133;1;4;133;2017-04-08
563;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;80;404;2257;436;32;0;0;90;0;0;0;1;0;0;0;0;0;0;0;133;10;5;133;2017-04-08
134;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;50;0;447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;1;4;134;2017-04-08
564;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;50;-58;417;7;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;10;5;134;2017-04-08
135;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;50;0;1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;1;4;135;2017-04-08
565;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;50;-127;1033;26;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;10;5;135;2017-04-08
136;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;45;0;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;1;6;136;2017-04-08
566;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;45;-24;425;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;11;7;136;2017-04-08
137;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;5;90;0;12913;0;0;0;0;90;0;1;1;0;0;0;0;0;0;0;0;137;1;4;137;2017-04-08
567;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;90;849;14584;1170;321;0;0;90;0;0;0;1;0;0;0;0;0;0;0;137;10;5;137;2017-04-08
138;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;9;75;0;2806;0;0;0;0;62;1;0;1;0;0;0;0;0;0;3;0;138;1;4;138;2017-04-08
568;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;1;75;1135;4957;1229;94;0;0;25;0;0;0;0;0;0;0;0;0;0;0;138;10;5;138;2017-04-08
139;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;60;0;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;1;4;139;2017-04-08
569;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;59;-85;351;5;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;10;5;139;2017-04-08
140;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;1;80;0;2983;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;140;1;4;140;2017-04-08
570;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;5;80;-344;2738;31;375;0;0;65;0;1;0;1;0;0;0;0;0;0;0;140;10;5;140;2017-04-08
141;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;45;0;643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;1;4;141;2017-04-08
571;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;45;-47;636;8;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;10;5;141;2017-04-08
